stationReference,lat,long,easting,northing,maxOnRecord,minOnRecord,typicalRangeHigh,typicalRangeLow,latestReading,parameter,qualifier,unitName
600735,54.630789,-2.8898900000000003,342650.0,526550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E22309,52.426228,0.740815,586450.0,284450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
276651TP,51.755019,-0.285332,518450.0,207650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E14440,50.744376,-1.57404,430150.0,93950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
49172,50.589351,-4.830395,199750.0,80450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
562417,53.60958,-2.440532,370950.0,412650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
579167,53.897316,-2.901619,340850.0,444950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
073422,54.100116,-2.164345,389350.0,467150.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
E23392,52.835301,0.858574,592650.0,330250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E23487,52.153042,1.061731,609550.0,254950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
585512,54.37577,-2.72272,353150.0,498050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
047439,54.31489,-2.180572,388350.0,491050.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
3110,53.122311,-2.011159,399350.0,358350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
44213,50.825864,-2.686403,351750.0,103150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1332,52.589321,-2.78744,346750.0,299350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
582837,54.090487,-2.425739,372250.0,466150.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
E3281,51.324099,0.908555,602750.0,162350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E23205,52.470804,1.73914,654050.0,292450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E19017,52.058925,0.296651,557550.0,242550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24865,51.733867,0.7363649999999999,589050.0,207450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
240662TP,51.937159,-0.3845909999999999,511150.0,227750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7270,50.890762,0.554388,579750.0,113250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
558491,53.38925,-1.919511,405450.0,388050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3346,52.95331,-2.040883,397350.0,339550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
013553,54.820161,-2.445834,371450.0,547350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1141,51.777374,-2.093434,393650.0,208750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
573674,53.971437,-2.529714,365350.0,452950.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
E14920,50.691845,-1.308358,448950.0,88250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
059793,53.966652,-1.115089,458150.0,452650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
300001TP,51.13979,-0.960059,472850.0,138350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
038476,54.107252,-0.128568,522450.0,469550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
53107,51.416755,-2.485269,366350.0,168750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E11461,50.902688,-1.10472,463050.0,111850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E8500,51.066083,-0.159624,529050.0,131250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24727,52.7599,0.5364249999999999,571250.0,321050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
283596TP,51.341055,-0.599459,497650.0,161150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
576925,53.748659,-2.825643,345650.0,428350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
241243TP,51.950719,-0.145455,527550.0,229650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1409,52.59735,-3.029712,330350.0,300450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
47102,50.766684,-4.425535,229050.0,99150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
49162,50.438007,-4.948114,190750.0,63950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
076204,53.787777,-1.627332,424650.0,432450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
53102,51.549024,-2.052583,396450.0,183350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
287451TP,51.308021,-0.16144,528250.0,158150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E4080,51.258867,1.033447,611750.0,155450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E12160,50.942234,-1.227791,454350.0,116150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
53106,51.474338,-2.127367,391250.0,175050.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
52225,51.260327,-2.806074,343850.0,151550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
417417TP,51.466604,-0.571144,499350.0,175150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
265038TP,51.543602,-1.343114,445650.0,182950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45231,50.76725,-2.963477,332150.0,96850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
598147,54.504409,-2.241634,384450.0,512150.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
247540TP,51.479469,-0.451216,507650.0,176750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
49108,50.733448,-4.549952,220150.0,95750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
074385,53.947438,-2.020525,398750.0,450150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
44214,50.842091,-2.502005,364750.0,104850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
035305,54.486239,-0.724171,482750.0,510850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
570788,53.653543,-2.654324,356850.0,417650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1774,52.338976,-2.542273,363150.0,271350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E14940,50.681247,-1.198111,456750.0,87150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E9720,50.860296,-0.483186,506850.0,107850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E1908,53.316679,-0.3449859999999999,510350.0,381250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1548,52.408068,-2.335847,377250.0,278950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E4090,51.297928,1.053239,612950.0,159850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
559969,53.459311,-2.134747,391150.0,395850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
068762,54.368186,-0.974109,466750.0,497450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E22322,52.227467,0.7417309999999999,587350.0,262350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
243679TP,51.805204,0.20975,552450.0,214150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
604040,54.876682,-2.663085,357550.0,553750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E1300,51.141861,-0.0093619999999999,539350.0,139950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
287141TP,51.362722,-0.209526,524750.0,164150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1552,52.541438,-2.193841,386950.0,293750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E22218,52.295794,-0.512351,501550.0,267450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3380,53.405172,-1.738982,417450.0,389850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7160,52.649303,-0.7620239999999999,483850.0,306450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E5728,52.651369,0.565622,573650.0,309050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
034459,54.518191,-0.964175,467150.0,514150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E2578,52.890974,-0.512865,500150.0,333650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45115,50.601997,-3.530985,291750.0,79150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24767,52.323479,1.278981,623550.0,274550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
53108,51.38314,-2.325412,377450.0,164950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
240470TP,51.775264,-0.1961429999999999,524550.0,210050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E13590,50.953747,-1.533691,432850.0,117250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
039163,54.100377,-0.2084089999999999,517250.0,468650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E10140,51.023941,-0.551999,501650.0,125950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45113,50.775637,-3.719618,278850.0,98750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24737,52.32454,0.894501,597350.0,273550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1087,52.067173,-1.611177,426750.0,241050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E42135,53.232468,-0.3662149999999999,509150.0,371850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
290007TP,51.507135,0.134772,548250.0,180850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
605936,54.716254,-2.87779,343550.0,536050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45166,50.859966,-3.239613,312850.0,107450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3641,52.738326,-1.320862,445950.0,315850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3349,52.901997,-1.860947,409450.0,333850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3861,53.521199,-1.045964,463350.0,403150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
52227,51.183161,-2.90631,336750.0,143050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3781,52.49028,-1.866665,409150.0,288050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
247344TP,51.550032,-0.4156479999999999,509950.0,184650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7130,53.534467,-0.4994659999999999,499550.0,405250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E13580,51.103128,-1.562184,430750.0,133850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3603,53.079174,-0.8676649999999999,475950.0,354150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
574718,53.851109,-2.196809,387150.0,439450.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
43203,51.03167,-2.281587,380350.0,125850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
289102TP,51.476541,-0.017866,537750.0,177150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E1691,51.100206,0.007416,540650.0,135350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
032822,54.633845,-1.480219,433650.0,526650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
613467,55.005582,-2.999799,336150.0,568350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E1645,53.664551,-0.3434939999999999,509550.0,419950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
51102,51.117739,-3.349372,305650.0,136250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7180,50.903167,0.47968,574450.0,114450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7170,53.077492,-0.622888,492350.0,354250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E2476,52.252632,-1.146653,458350.0,261950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
245176TP,51.588712,-0.112596,530850.0,189450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
577271,53.783353,-2.991754,334750.0,432350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3773,53.032232,-1.050823,463750.0,348750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1794,51.87509,-2.275208,381150.0,219650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
290200TP,51.280521,0.134285,548950.0,155650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
600986,54.497284,-2.690895,355350.0,511550.0,,,,,0.4,rainfall,Tipping Bucket Raingauge,mm
005588,55.174997,-1.521877,430550.0,586850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
082509,53.367029,-1.59795,426850.0,385650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
560631,53.718989,-2.194675,387250.0,424750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E8510,50.90639,-0.0720519999999999,535650.0,113650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E13560,50.993139,-1.491976,435750.0,121650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
285630TP,51.288167,-0.337196,516050.0,155650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7070,52.207563,-0.73336,486650.0,257350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
037239,54.27325,-0.422074,502850.0,487550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E6770,50.965787,0.453104,572350.0,121350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
924203,55.765373,-2.031043,398150.0,652450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3441,53.134445,-1.432716,438050.0,359850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E10370,50.999633,-0.7864800000000001,485250.0,122950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E10360,51.037622,-0.8995909999999999,477250.0,127050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
004942,55.347002,-1.630189,423550.0,605950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
48105,50.303659,-5.098505,179450.0,49450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
084532,53.366844,-1.351488,443250.0,385750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
48155,50.593242,-4.743017,205950.0,80650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
43205,50.755028,-1.936857,404550.0,95050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
561613,53.663285,-2.180798,388150.0,418550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
243131TP,51.897439,0.1822959999999999,550250.0,224350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
576578,53.811772,-2.647675,357450.0,435250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E2316,52.810264,-0.5289739999999999,499250.0,324650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E5729,52.949162,1.122162,609850.0,343650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E22244,52.202674,-0.045714,533650.0,257850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
080282,53.679365,-1.478411,434550.0,420450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E6760,51.028745,0.275298,559650.0,127950.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
1819,52.178577,-2.411624,371950.0,253450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E44081,52.060314,0.4936709999999999,571050.0,243150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E901,51.15203,0.176969,552350.0,141450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
054507,54.382707,-1.394093,439450.0,498750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
021228,54.747962,-2.235316,384950.0,539250.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
022994,54.624106,-1.870637,408450.0,525450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
52103,50.902608,-2.632068,355650.0,111650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24920,51.532357,0.738679,590050.0,185050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1603,52.224678,-2.731196,350150.0,258750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
254336TP,51.774757,-1.357157,444450.0,208650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
573342,53.986218,-2.429249,371950.0,454550.0,,,,,0.6,rainfall,Tipping Bucket Raingauge,mm
E5734,51.554554,0.826576,596050.0,187750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
48171,50.035296,-5.208282,170350.0,19950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3767,53.022009,-1.417793,439150.0,347350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E11191,50.923464,-0.8126500000000001,483550.0,114450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
078922,53.60567,-1.766463,415550.0,412150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45169,50.80015,-3.436698,298850.0,101050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
268103TP,51.53833,-1.56235,430450.0,182250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
075233,53.79732,-1.924807,405050.0,433450.0,,,,,0.4,rainfall,Tipping Bucket Raingauge,mm
3683,52.697431,-1.117291,459750.0,311450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
606299,54.899013,-2.953493,338950.0,556450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
028502,54.504568,-2.141258,390950.0,512150.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
E10000,50.950807,-0.528647,503450.0,117850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
44104,50.671274,-2.491689,365350.0,85850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E21096,52.583985,0.3461519999999999,559050.0,301050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E44091,51.964319,0.607714,579250.0,232750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E14850,50.626578,-1.225903,454850.0,81050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
52147,51.053779,-2.892367,337550.0,128650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E1457,53.275431,-0.63753,490950.0,376250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
52129,50.875913,-2.981351,331050.0,108950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E21589,52.080162,1.29614,625950.0,247550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
079621,53.698015,-1.667505,422050.0,422450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3026,52.79928,-2.275079,381550.0,322450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
52223,51.393485,-2.917648,336250.0,166450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1713,52.84224,-2.872181,341350.0,327550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
022163,54.761631,-1.902834,406350.0,540750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
021028,54.938987,-1.393566,438950.0,560650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E23470,52.191671,1.4844,638250.0,260550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
560557,53.431001,-2.352893,376650.0,392750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
047281,54.275194,-2.263325,382950.0,486650.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
52150,51.128821,-3.323971,307450.0,137450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7040,50.82004,0.250967,558652.0,104692.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
061431,54.163943,-2.152346,390150.0,474250.0,,,,,0.6,rainfall,Tipping Bucket Raingauge,mm
E5726,52.611622,-0.461792,504250.0,302650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
013878,54.871077,-2.5227500000000003,366550.0,553050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
291477TP,51.458979,0.11237,546850.0,175450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E23518,52.603459,1.16988,614750.0,305350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
276036TP,51.54306,-0.500973,504050.0,183750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E2382,52.332215,-0.7885059999999999,482650.0,271150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
597519,54.362171,-2.342366,377850.0,496350.0,,,,,0.3,rainfall,Tipping Bucket Raingauge,mm
E5721,53.175194,-0.524002,498750.0,365250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E23420,52.77483,1.151185,612650.0,324350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E10120,51.120939,-0.616127,496950.0,136650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
43105,51.358394,-1.927417,405150.0,162150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24187,52.218546,1.268312,623350.0,262850.0,,,,,0.0,rainfall,2,mm
E6780,50.885427,0.6721119999999999,588050.0,112950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
284703TP,51.178085,-0.133707,530550.0,143750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
240816TP,51.873475,-0.269208,519250.0,220850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
291241TP,51.367559,0.09523,545950.0,165250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
50103,50.880864,-4.152815,248650.0,111250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
47170,50.546683,-4.319646,235750.0,74450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
531184,51.236826,-2.216949,384950.0,148650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
531175,51.546033,-2.267448,381550.0,183050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E21335,52.132397,-0.953181,471750.0,248750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
592448,54.498872,-3.181948,323550.0,512150.0,,,,,0.8,rainfall,Tipping Bucket Raingauge,mm
50194,51.024089,-4.236452,243250.0,127350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
241790TP,51.871184,-0.0644759999999999,533350.0,220950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
017651,55.000299,-1.68497,420250.0,567350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
47108,50.586706,-4.106872,250950.0,78450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1813,51.749956,-2.336734,376850.0,205750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E23646,52.571992,0.1241439999999999,544050.0,299250.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
48181,50.339136,-4.836569,198250.0,52650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
053532,54.318976,-1.637925,423650.0,491550.0,,,,,0.4,rainfall,Tipping Bucket Raingauge,mm
E8480,50.991504,0.1523479999999999,551150.0,123550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1817,52.708345,-2.980518,333850.0,312750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
083280,53.194682,-1.434915,437850.0,366550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
253340TP,51.878717,-1.737736,418150.0,220050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
256345TP,52.168732,-1.235988,452350.0,252550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E2040,51.138337,0.4593819999999999,572150.0,140550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
